Gene_Ensembl_ID,GSM4282198_sh587,GSM4282199_shE,GSM4282200_shE,GSM4282201_sh587,GSM4282202_shE,GSM4282203_sh587,GSM4282204_sh587
ENSG00000135917,7.474959910609742,8.731445700390395,10.606249418372858,8.699499405948469,12.67634809050308,8.308521565220166,6.666664158516118
ENSG00000135919,77.7258989332052,61.13812288355832,60.365044899058745,81.7575403354953,69.33538092598388,90.90016167889391,70.09779153581958
ENSG00000135924,30.27615341368248,30.49704951847697,31.322036849850424,28.799654738934365,26.2808806646204,34.65311593414847,31.497354590912494
ENSG00000135926,30.27615341368248,30.154992882791575,23.199344457818317,34.56973087553284,28.482003868619888,33.52200532502196,34.04061924732158
ENSG00000135929,8.946004652743467,5.2208644394086905,3.783772175425028,12.098137657835043,4.82655931479406,12.195428931127621,9.646347010403684
ENSG00000135930,124.23486002461912,155.79779606428554,139.41520413158705,85.10545264332387,121.91040203356205,110.70488016232713,133.0022072978904
ENSG00000135931,33.201137726529765,28.822772301701082,28.590124120875597,37.43574671481032,35.430127717389354,28.99756288851593,35.99697667532856
ENSG00000135932,60.158887884701294,61.804233174103565,62.29345388421745,101.32507325587211,90.44494803903923,69.77924175938621,60.99320504394092
ENSG00000135940,59.491786199315065,85.71219171043026,89.89015519455674,52.51403358605337,41.67548331427947,75.53762304221206,75.36490768814609
ENSG00000135945,42.985295778861065,34.88977683991049,38.01303166199198,47.809202274673076,44.30091942507404,35.80479219071364,41.41458186057868
ENSG00000135951,3.626296341073834,2.9704918362152894,2.0598914159649766,4.50192753514826,3.818816161155739,1.7892113271637486,2.8141449156715894
ENSG00000135953,11.272307965885172,10.83779445697942,13.045978967778185,18.81932524552118,19.200159032477465,15.835548527771111,13.739648705925996
ENSG00000135956,41.018201065542705,38.27433723511337,37.7646759593579,41.86158533387157,36.86218377782276,44.60688929446174,46.45596446351976
ENSG00000135966,30.36167927078328,24.664083730999675,30.211740767486326,36.78899092807071,36.026817742569946,31.959016119683515,33.10758724319516
ENSG00000135968,44.5760767209359,26.82444143006534,36.27454174355345,102.85953306362687,92.15545944455691,33.68653050453127,43.49133051492456
ENSG00000135972,119.8901464838986,164.74527753458253,148.42905522130613,101.09680650761108,102.93565923281946,149.36829734701502,131.03080096659107
ENSG00000135974,36.023491010856105,21.98163958799314,23.24317193475374,36.1295536553166,37.65777047806354,28.976997241077264,27.659884251360324
ENSG00000135976,2.4973550273433007,1.5302533701715129,1.6362258055892012,7.050906224063191,5.330430891613219,2.221089923375688,2.799096012379228
ENSG00000135999,22.37356421756875,24.141997287058807,28.283331782327622,29.31959566552895,36.45113064936503,23.21861595825141,22.829186294512304
ENSG00000136002,23.759083102601675,7.687272812508659,15.222743655570962,22.040422693204725,16.73384026173105,21.449970278526322,20.963122286259487
ENSG00000136003,85.74822432926005,69.58152089073997,71.59948815350603,62.54508902352456,55.664549460179835,78.45794497850233,79.2625736408677
ENSG00000136010,7.61180128197102,5.760953864175107,7.143878740474281,59.539576838087555,28.94609611042701,9.501329116662665,7.795331905443226
ENSG00000136014,104.94022666267911,117.72149161825321,135.06167475600148,173.81244731476636,260.3424878754576,88.04153668491965,82.46799004214068
ENSG00000136021,41.75372343660957,26.860447391716438,32.30085050140825,85.68880099999097,87.58083591817243,34.07727780586588,29.345361420104805
ENSG00000136026,154.6820651525032,155.05967385043812,164.2799927129515,120.7784728021184,115.65178665833457,153.6459520142571,163.08496497932092
ENSG00000136040,6.671016853862241,4.122682609050311,3.754553857468078,8.560003059788947,4.8663386498060985,8.390784154974822,6.185099253160551
ENSG00000136044,53.14576760243586,36.81609578824404,34.5506609840934,57.20618341141916,35.66880372746159,52.11335060957401,53.81487817348451
ENSG00000136045,82.73771415931196,95.90187885768998,96.14287523734406,79.56364325498643,88.46924106677463,91.27034333278985,81.18883326228998
ENSG00000136048,13.034140622161612,8.569418872960473,5.157033119401679,16.891739371316852,10.43544555149155,13.285408245376802,13.047399154477368
ENSG00000136051,60.27862408464241,33.82760097120321,37.20952791817585,119.04110921813161,97.7643456812544,42.73541537754333,40.451452049867555
ENSG00000136059,8.176271938836287,5.130849535280955,4.952504893703029,6.353424493265573,5.409989561637297,8.185127680588185,8.306994617383515
